l_rdl,w_rdl,t_rdl,h_tsv,p_rdl,R1,R2,R3,L1,L2,L3,Cox,Csi,Rsi,rmse,scale_max,scale_min
597.89,26.65,3.21,84.31,56.9,597.9204205130727,1729.829640154116,1335.8525845248728,816.8207297172556,1080.6033109076047,20.604558778060156,159.29392637060113,101.64955351531482,0.06111733436345027,0.0030897698730040783,3.010884960046559,0.4969860594271382
408.7,18.42,3.54,88.69,59.17,717.567973563228,2983.9409925639916,1874.4335539957935,1022.7767590505234,1211.0284128771632,26.730588071124195,118.57846822019536,88.99064687200355,0.06933901504773958,0.002135350978665641,4.290671276517312,0.5802674872778077
517.11,21.08,3.06,73.76,59.34,744.4341396402676,2656.353152983537,1620.4316986638087,961.4035380268041,1209.533649524262,21.83004573674902,131.556167242909,89.50414461893531,0.06957053694083017,0.0027029398086787226,3.242308980475219,0.5970952113466261
232.51,20.16,3.53,86.29,57.34,739.2184684381617,2700.3666876862458,2108.4831178983263,1066.99100940426,1023.4313992635487,28.002255819713174,126.49233460907848,95.06912468914285,0.06662286657204655,0.0025849330260412948,3.7988732421756115,0.5937813313983222
564.61,12.64,2.95,79.12,43.84,1165.2785611846189,5525.03808787519,2853.59820789029,970.4389929244144,1435.8731859752443,28.29829119470319,91.47817298752061,96.20687755726743,0.06361637485000984,0.0014457197046123778,3.7696494993676692,0.5330754968296663
411.09,17.43,3.63,65.98,44.22,761.8369652878089,2673.9941876285166,2173.528610748751,862.1836671442329,1011.9166641853959,29.03377190109393,115.28355285743723,104.63085586054275,0.06043937186435562,0.002569245271599303,3.7415362334581834,0.568002533540771
537.4,22.16,2.88,77.51,48.1,790.9177165245742,2343.0998645414043,1868.987211376919,813.4345745490734,1042.843811937904,21.491084112365705,136.54186509026223,106.23134771072753,0.058751914836706345,0.002201811191208166,2.7633016238797965,0.5375074112798376
171.48,13.06,2.75,77.41,56.68,1329.9280992897234,6815.281809712831,3424.4136725465164,1360.972537219644,1562.5944793907272,29.375379754727266,92.02828556357,86.55405009704012,0.07392910027897677,0.0017409295905967941,3.787675611902452,0.5699151536491407
388.67,26.48,4.14,96.11,47.12,559.5437809998338,1083.304603185622,1685.1938429071283,711.3123549402065,539.3432565597158,26.346730297942976,158.09948556008686,121.60690363599207,0.05203760971830095,0.005478959053938449,2.363220783059491,0.5723993808008084
107.96,20.32,2.04,69.86,46.87,1639.772298589258,5275.966679490039,3894.813366339397,1174.3543745392499,1260.3646789391025,23.922842308330637,126.46301005264625,111.15506462466819,0.059945195397449115,0.0021864086546285696,2.6364225035829505,0.5720445962004916
473.25,27.46,4.73,71.65,44.09,565.2632710818816,656.4210318380722,1605.194986989791,619.8939586045254,310.3093724289699,25.4220250599754,166.01447237555792,130.631336381987,0.04945002225529892,0.007099200107283886,1.5095221576717857,0.5081816450119374
449.37,11.06,4.43,95.46,40.4,1267.9005576706104,2020.5433521628208,2504.207571268336,935.4996942730174,116.68613235674313,28.083867146898758,85.42205264838033,102.80888708051934,0.059985974182157654,0.0030624214281267876,1.5060600667772406,0.5204717548256528
349.47,29.89,3.08,94.08,42.16,728.8455919401594,1258.6945411174815,2186.145081958706,595.461668589443,768.3174996698832,25.608043180984602,175.49496113211913,146.70551641353046,0.04487745912713284,0.002280734823013888,2.3540983867562595,0.4338031380532644
503.19,23.05,4.56,62.54,49.0,552.7124957111997,1105.575676799875,1541.38654512936,766.9819942427201,415.94102719692245,26.16944662948188,144.58088931214482,106.82743031489652,0.060154006565157354,0.00574681306353886,1.9569947342109404,0.60242114476697
195.08,18.91,4.63,79.98,44.2,1531.2828093948422,856.1870830982667,1899.2090076881705,884.3039330269926,69.11210044812965,14.96313573334481,122.32102987342137,113.57720717376048,0.0567170407464434,0.00469142819239893,1.7623288315217431,0.3287818099645592
641.56,13.25,4.66,84.55,51.12,1139.3763138021554,1389.8219598678158,1744.9717867280071,971.1400788700153,89.7379896282646,22.919327626944238,96.13600020908092,90.23989022450084,0.06765950171728036,0.0031740574253478504,1.4095021765561169,0.412005395474349
133.52,15.35,3.66,65.14,51.97,940.2049949971304,4078.6315767266574,2791.463868147786,1241.2834162865497,1129.0974763929755,33.93584908191258,104.37529288008412,96.1660236655018,0.06894245312000581,0.0027658800693086284,4.048348307357125,0.589987359986553
340.3,14.76,4.16,99.99,41.39,1089.8950961636988,1727.0520387480713,2226.809925860016,888.1645988117428,110.54581708889438,25.58039631997613,101.77808386913239,108.22233044831016,0.05737152428882463,0.00420810847466599,1.4423850968838074,0.4782890955902706
638.38,16.31,2.3,85.36,42.18,1266.0071032724193,4096.5742555152,2487.9385232684867,872.4646112099138,1082.6218246766998,19.930803463152827,108.98573512778502,104.7175462107608,0.05826699907909038,0.001679411718785401,2.0185100778397,0.5419397033907984
485.28,29.08,3.68,62.92,56.4,513.5950974646014,1324.405276412671,1388.215679113221,776.9343447925511,860.8881891718993,22.978761357388294,171.25298618566976,104.31858350619459,0.06278138135176073,0.0037307965509787307,3.1632354599352106,0.5352961351512376
531.17,13.98,3.85,59.34,50.11,816.9025263681232,3809.071180966609,2232.545904202352,986.5252381082911,1130.4343784018895,31.15201846906709,98.07339162743625,88.91042619038627,0.07090110181420838,0.0019847661861056762,4.376010240027719,0.5657298230295349
464.92,27.77,2.11,56.26,58.38,966.6836170716281,2344.2819556964455,1398.8083133404546,872.315167364669,872.3322633616053,12.183006983618816,162.52529680587364,96.10071575554092,0.06851875473223983,0.00392583393271858,1.6954415813812072,0.2961528541254738
411.23,17.75,4.68,65.89,46.72,1021.3345062105986,900.569557027443,1682.5235869488058,858.4029463565402,84.58138978016909,19.98772397703861,116.25065692864148,101.32916715951292,0.06168953987326089,0.004304152352157879,1.3376021191231946,0.4203301793886849
380.75,10.48,4.0,60.55,45.45,1023.6864449211826,5423.857926611431,2913.9918241461737,1051.2589982407835,1038.5841769237975,35.56016637135924,80.86468345617735,90.9595854539886,0.06883363922837839,0.0022160580064503,4.2186191540981435,0.5390976529890465
143.59,18.65,3.68,58.93,59.4,822.1070909965889,3123.537464255008,2441.3698864022103,1260.2931256077295,950.8892048733896,31.64283075971025,120.21721159771543,91.42791144544412,0.07449889185405648,0.003249882658365807,3.5437863548492428,0.6266666045399503
514.95,18.19,4.33,95.76,46.85,652.532508130085,1704.9324703153038,1840.6331329822594,840.1526237288687,566.2536951030576,28.89364095619329,120.1857683920997,104.28503354180079,0.058682700795252,0.003940121427514243,2.5307529217478946,0.558109406633241
672.4,29.22,2.71,84.81,51.37,700.2339074729488,1560.4427004843815,1392.061931611476,714.3810679364635,886.1010798525562,17.33054190296277,172.77535795343283,115.1488692161357,0.054414633812548956,0.0031091076481843225,1.9343467440775646,0.3664231396577414
435.06,18.82,3.95,81.17,46.61,673.7850002921174,2047.3569951350134,1951.4884962030037,847.9382989793695,778.7114882201568,28.797581950314402,122.45381191851796,105.03211700378493,0.059302583522432055,0.0035305025997012535,3.202276773076926,0.5679021012467806
673.35,11.23,4.94,61.1,55.35,1246.4709186724194,1487.7014490416145,1790.9977512980045,1049.757349600114,91.71387501325768,23.711231482995817,86.75743850714534,81.21440345106743,0.07701188478006037,0.0025790756610570764,1.3912051924622861,0.4233054839406929
546.64,29.64,3.95,82.56,46.38,521.7697502826477,950.250107012377,1583.9420508873084,623.3083948727597,628.7689917361674,25.52509699215548,175.7116601369604,130.4919228708767,0.04953495633248682,0.004988136186363314,2.545097771311628,0.499674395629323
437.84,28.03,4.92,61.94,54.92,919.3208841326832,628.4898272765948,1106.1123134163513,755.5594389380249,62.95572750535666,12.63313071263079,167.2892247514761,106.33816435182413,0.06186945633152801,0.006794367281243597,1.6046882394970667,0.30290853372069987
319.23,14.56,2.16,54.13,45.65,1520.7320305610974,5946.533240613624,3247.9626101598237,1042.515157138524,1202.1352005689034,21.64224777640494,98.4770659713282,93.94929566936166,0.06845690422787933,0.002367584434825233,2.4614635038596364,0.5696785165079216
516.64,15.76,4.48,55.6,59.9,667.4739628342255,2410.3936943771414,1804.9583635519477,1027.2637434204348,611.8977450022243,30.280476440101587,107.8433890656814,80.9680999393386,0.07941308979941619,0.003272019424307081,2.7569888004508716,0.5997183040455553
591.18,27.14,2.17,82.52,52.35,941.5243815326965,2157.4820826602718,1380.7845273455966,786.4891246099306,864.3288288836511,12.779803392060735,161.13915855410426,108.08743949513638,0.0576653030170516,0.0029407691622203355,1.624823347242083,0.2927861679605527
581.9,28.77,4.29,70.57,46.62,499.5715714917146,869.1191398702041,1487.4762271618106,630.5015981609259,531.6665348532159,25.51267111596394,173.70497266545826,126.38895729682181,0.05161834717189162,0.006101313719651987,2.292042261751913,0.5165146032540792
607.99,18.7,2.17,84.22,51.73,1201.16454850694,3676.3923696826078,1788.6800926995747,939.4390016605992,1019.9658485542534,15.396436188227739,120.56475619236662,94.62627752824689,0.06431247254745304,0.002242572921744901,1.7943598514860133,0.42713154651963975
108.1,24.09,2.43,70.85,44.25,1272.1337883597412,3652.713893085159,3449.935848244946,975.5524424167452,1270.7049184147477,27.32024842697659,144.88695736643606,125.54734689611374,0.05377826549914671,0.0023234766259250784,2.3017015660059634,0.5476999537318601
588.78,12.54,3.76,92.89,45.25,912.9793936819044,4507.127532483493,2489.8952288623027,961.5001550068301,1255.483896831621,32.37235130502918,91.43478212605405,95.85833121151276,0.0633871747689713,0.0015541448655599244,4.629679004675026,0.5298363833560112
351.51,27.31,2.25,61.07,45.13,1014.4915767043087,2065.9742281382737,2363.0823896536413,726.3995597182757,815.5669745095122,18.313863372029914,159.7862401812238,121.77351003906247,0.054107285617136895,0.0023970059224121456,2.003248909811645,0.3801907229597025
361.05,22.51,3.33,79.46,54.36,686.115934127135,2267.6341265827305,1828.252900730541,913.583945952852,1057.1803046602388,24.541950562419938,137.39133903350478,99.2613092610288,0.06339832796783608,0.0023298490078563013,3.588775876377586,0.5953023475423448
649.74,16.27,3.2,85.46,52.64,854.5584820234404,3633.473446399167,1964.4673886134203,961.8565708260294,1385.5938055480417,25.65316264071139,109.77977011425527,91.08281119177222,0.0666494211445787,0.0020705016279965404,3.8673989065003935,0.557574000946801
251.61,22.72,3.01,84.95,53.99,807.6625653845664,2568.2465692545065,2159.149372493433,971.3829560342914,1074.2480847198108,24.489172997412425,138.2711018002916,101.74146174140402,0.06227263498675834,0.0021123898680760022,3.244965342032339,0.5967475399126093
513.28,26.68,2.77,91.98,56.31,718.9241831503513,1959.0331516696672,1470.0924306168617,835.5713588452262,1008.6909848343051,18.030079238553625,158.444115205677,102.92441100707887,0.06016393846696416,0.0028235061586693415,2.336701663780918,0.4368853273445
100.12,15.24,2.47,55.44,41.37,1543.5291702605803,6246.806771570869,4116.367560368316,1194.071000634552,1531.9325899726612,30.269200035163767,102.53130701996007,110.33566128622232,0.06125861169190945,0.0020939698459834046,2.7696701040466647,0.5811108331678427
231.39,18.02,2.27,53.36,56.52,1273.946062254085,4701.591401912476,2788.2467825700187,1166.186505926601,1194.544323546256,20.857565886979696,114.86422420066039,87.14597046797888,0.07632628365977324,0.002837203017048184,2.207143326645898,0.615198463421264
528.7,21.75,2.13,71.48,46.05,1129.8054578571375,2990.1963366618997,2005.912586187662,821.7449316600608,954.1664419077584,15.570685670552312,134.26620234899926,107.46823362661063,0.0582459708717577,0.002187168993791994,1.962477795384501,0.38779831230804046
482.19,16.56,2.28,91.67,41.29,1284.394535505635,4184.223563585805,2766.2344838282324,876.7031290327138,1103.027688504984,20.809659735591282,109.2605455982823,107.59441705734791,0.056996684534728476,0.0014589567735061972,2.1606372465178882,0.5424006868233605
637.07,15.4,3.37,60.6,58.02,832.7476271514481,4126.927550483071,1928.9357951534678,1031.8527412074159,1549.9876900480078,26.946419102566608,104.9403384361704,81.69653603236613,0.07676214837192237,0.002456780893845623,4.593205886763578,0.5817012225605519
664.82,13.51,4.19,74.04,58.64,747.267533050859,3982.82731349649,1984.938157065584,1046.8222352157525,1285.261744028113,32.39088181589307,97.43542357271656,81.91261511045748,0.07493914988278505,0.002093392331079748,4.989792566460333,0.5612428457638048
132.03,15.18,4.37,98.44,49.82,1753.852733656787,1201.1553667803096,2185.790966077914,1172.1421766004269,75.47723746720278,18.01306073851596,103.9050036433698,101.52690646790732,0.06319559546181357,0.003574945535782846,1.6291456947098386,0.3259206825688594
383.08,17.83,2.51,78.01,53.76,1086.4645180949017,3917.744508851983,2331.084907230421,1024.5019936125502,1178.9602504043614,21.028642086616994,114.99949550868773,91.81472165938924,0.06756950819281678,0.0018983811260423532,2.413945629933193,0.5748420915913449
519.15,16.2,2.65,79.93,54.22,1067.7177439126658,4235.541625898814,2190.5771292606873,1021.9198884996192,1276.4694302068656,21.905641521988397,107.88061770226922,88.65654324814712,0.06907407893350628,0.001992546763583694,2.6942862699507746,0.5637266223819826
657.74,14.21,4.68,76.91,53.91,992.3404082030348,1419.5309133115002,1641.8783586411967,975.3260326981364,96.180445758115,23.696543293812958,100.70433419061483,87.9528810330044,0.06984771594560453,0.003195710625656697,1.3771396691873408,0.4358111111440408
641.09,18.41,4.38,98.12,44.05,635.059280518434,1596.139856018309,1782.588982023555,787.0938066321027,576.1244310198994,28.777201576629686,121.64761787994445,109.15023006170891,0.05601290167962387,0.004016135971782182,2.5318143721171285,0.552637867989705
555.39,10.06,2.94,99.27,57.69,1392.1865424404177,8646.333951576195,3075.6865017105583,1198.3660093977667,1762.2079514242128,29.542085696890325,79.08845419324892,79.8096958912957,0.07532794500202786,0.0015822799493137394,4.097274515731092,0.5282999102433718
668.72,18.59,2.28,95.79,40.81,1174.554479904546,3249.5007995379706,2259.53279722472,796.3522108743744,1000.8327013363524,18.565464509325057,121.7638785703017,113.03480032207688,0.05402524849650346,0.0017877457627923172,1.9277650651591558,0.46010527382525024
114.72,10.25,3.47,86.65,58.89,1306.7394818617015,8722.071215597674,3689.1314494274698,1605.841252060986,1732.9358850057436,37.223936543377135,79.89799351147357,86.27569503593959,0.07539588219173446,0.0015806738917647808,5.484451672540078,0.5617393162372185
364.31,10.64,3.88,86.4,41.13,1043.77347525063,5791.672700561399,3004.820176919199,999.956881859757,1034.8145501930398,35.597106609640605,81.56194960211383,99.85853943284044,0.06200791053559124,0.0021946015794023304,4.050984708014908,0.5222750343931809
549.51,28.12,2.63,70.3,53.6,749.2364560227188,1783.294741714445,1536.956583632919,776.5225358371644,889.4624661457894,17.139156713129584,164.9684538131907,106.75305956529284,0.05974718707035084,0.003127168908257636,1.9854384357533132,0.3948910744256208
494.12,23.58,2.62,99.83,51.16,839.9226040715938,2408.8941166244026,1799.77218915163,840.6250937401641,1017.4592490821851,18.82005834303589,141.93343870369034,105.14490560786166,0.05846642558514538,0.0021838128288394825,2.2846647132318205,0.47651403330940434
169.52,28.06,2.42,85.56,54.72,1022.7303054292194,2726.3666475592013,2571.729265886271,978.4972426287208,1050.7750924836378,21.83791027691184,163.40599319385336,111.72142907790113,0.0584625232684953,0.002649384301318106,2.1239557493717975,0.47674439885089165
284.2,23.2,2.49,56.43,42.12,1005.9299810305491,2531.610074970496,2577.3325771119094,775.7804769312302,940.174803737648,22.178816356709316,141.4703095152141,119.94603576922839,0.05527844225852203,0.0028890017969008946,2.040940766369925,0.4863486297074087
402.18,24.32,3.7,96.08,45.99,613.5004929947712,1539.7716470794664,1811.4491460267361,743.9755225233599,808.6958016819235,26.352994102019906,148.07224131084035,118.63128531247729,0.0530400025825841,0.00363678327862236,3.08250054158775,0.5816892238665047
253.25,18.32,2.83,52.15,53.97,980.1374320706078,3740.4200684253756,2499.9622099625517,1073.6148406244845,1025.2165623216688,24.92683013648547,117.0673210174266,90.27352597913566,0.07370289982555492,0.004478980447712206,2.7696073115801054,0.6130964626720803
317.34,29.16,4.27,72.88,54.66,523.2874099365748,1034.8432380792906,1564.5479329402647,782.0749285324184,437.28499251813645,25.520187519781356,170.66491165415385,111.27857570739286,0.05869539278088938,0.006470149314399742,2.0311211609670687,0.5773701607536023
353.75,20.88,3.9,82.87,51.19,637.6297400830529,1956.6543032476027,1853.6088738584806,890.6137616339665,769.5694298744875,27.620411178598438,129.9279237884627,101.95406059906281,0.0614895614242333,0.0037283277350531885,3.2141224018719625,0.5828147285223559
573.62,29.08,2.03,64.12,57.56,955.5908084644109,2207.3134168223605,1040.3845503171399,820.8171145526911,846.1210981480638,10.034553408584225,170.260452324838,100.48096670601566,0.06397966056064179,0.0039011269296064114,1.455914621085389,0.23233521560471276
514.16,10.26,2.65,70.19,53.39,1543.699218665099,8762.848449031757,3284.896330352985,1172.6244807313428,1645.5007402203937,27.457359311729252,79.52386725576305,81.29722185729938,0.07564290461343907,0.0016082990902295958,3.19665423816994,0.5383084818162887
469.78,16.15,4.82,60.06,53.19,707.4036101669765,1568.3967315259736,1809.5365988626559,950.1554870977951,289.5388298839499,28.353328926758408,109.68237146621412,89.32886900922708,0.07053129623977744,0.00433026233410702,1.4563428205849072,0.5817783247137743
513.83,20.59,4.67,89.74,52.09,584.3442425696521,1232.4774281049172,1565.5999383962305,844.6978963221366,390.9576876316954,26.727208356521214,131.82497266850646,100.73947083207155,0.0610585529880163,0.004737410814059744,1.887749614989598,0.5771378727245653
310.21,21.69,3.56,68.5,43.5,703.7536456910585,1972.3285434638713,2102.58648678398,789.0918802348579,895.9138498608019,27.94461935152856,134.54443470189125,116.0452204858068,0.05555750091052826,0.003259085488600998,3.2971468072227514,0.5843317872708922
462.58,22.47,2.06,55.61,59.02,1133.9219120142448,3185.9253876390576,1536.881739635944,978.5991919811852,945.9895037993997,12.763655828509446,138.1386964467055,87.87587359951242,0.07382790838060818,0.003357846583806897,1.7656625004286162,0.343588951803019
223.91,24.26,2.76,84.47,58.69,870.1245306230956,2529.1718273475176,2183.2467081811083,1043.1322156462536,949.7336378631345,22.42842176999585,144.4210862683585,98.11145024812652,0.0645045737494631,0.0026284286535609397,2.4818082143951594,0.5689977739955919
293.94,13.48,3.2,97.99,47.07,1051.8458549022619,5117.170080831529,2867.3890396301026,1055.8109908573472,1406.3464154485052,30.444058818219286,94.28840354576099,96.17560151000171,0.06413966205980372,0.001319217600147815,4.462310362643187,0.5418651358753004
273.04,29.93,4.8,74.01,41.92,1081.878721355659,613.794167735844,1802.5118689401565,561.2770008687397,74.3109282399562,17.67513770546652,176.94719565669624,151.15824033364322,0.04520448879673196,0.009746382628460563,1.5537104389877787,0.29746271005839603
582.79,20.9,4.86,61.72,58.15,983.8484695404022,727.4792809418396,1028.0059993296793,888.3232860146919,64.4254065613951,14.446796335625626,133.82017275350753,90.12021581626003,0.07085935794147227,0.0038756219494875247,1.519565373916936,0.31345902911474677
698.57,22.03,4.1,93.51,40.32,594.0531373725019,1317.0191813950917,1725.5066345030068,665.6271953254629,690.4529613893093,27.674874123799615,141.26710434639978,126.51964537879228,0.049374102535317564,0.004240396253449918,2.7278819164137915,0.5628712016881814
262.97,25.44,4.95,73.98,55.22,1190.8887013744807,590.1283215385239,1380.8179432411189,861.1498572886961,61.86886704493845,11.892984585436338,153.05141528548447,105.65449863115755,0.061679042017271375,0.004431654435722559,1.8094404707009866,0.289557543950187
577.59,26.31,3.43,53.27,44.32,616.5011853962728,1359.725868620105,1734.1507851847261,664.4958225141373,820.6997580927479,24.384813817075475,160.13499181473614,120.74601913402206,0.055294199443253825,0.00310520880126783,2.7959065915546177,0.5008538063149931
156.34,26.16,2.08,82.45,40.81,1362.4345952536144,3011.5227984892254,3369.8153846218593,775.081494685632,982.856665193598,22.318007400733972,154.2419000091015,138.0382510035212,0.04800148417738343,0.0019595245196260573,2.3359655160214072,0.4176260202530248
474.88,12.61,2.52,60.17,59.74,1381.3725219873043,6441.454302430914,2709.5494112022143,1185.0481579967222,1384.2650622171789,23.446007304640023,90.50306084302059,77.25641465657364,0.08154349036002066,0.002108961747549687,2.5098349840290477,0.5725962937972667
114.58,11.83,3.23,93.32,54.78,1280.1339501289674,7337.50768405409,3607.6126804161718,1492.1933663172579,1675.4220827041738,35.30320140302467,87.22236029204349,91.12332872474636,0.0707729398164913,0.0015087826911110887,4.93507741457572,0.561535580763993
543.12,28.08,2.71,95.86,43.37,783.0508421632126,1492.5732679998869,1974.129161450613,639.5057116689583,785.8933361529698,20.628313524983557,165.79336720779975,133.07782220662287,0.047934078669464635,0.0022324440222260718,2.0056974518185506,0.39800736542044
282.17,20.36,3.92,90.01,50.45,672.1162830075729,1945.890519213693,1984.2689664346017,920.1689218628436,708.7984559304371,28.513869955337146,127.19791471011533,103.12612599618946,0.06042278833502512,0.0038954798451693493,2.982103416519346,0.5773249381427641
533.27,18.08,2.84,96.31,47.02,922.0456817483496,3271.4055456166016,2137.113174065916,888.1799063323933,1202.2618725796317,23.095283091150407,117.22293006374537,101.73886065399677,0.05996569963485121,0.0017988411941158766,3.006826837084925,0.5551127518219342
176.74,11.15,2.55,66.41,48.78,1620.684345969432,8813.418475633925,4106.578818162,1293.4656825628483,1642.4462282441852,30.005059017043994,82.44998883320474,90.2110241024874,0.07121079067636175,0.0015488089360579716,3.3303476223558075,0.5538851445765798
209.05,13.27,4.53,95.2,55.79,1766.992379076555,1161.5612791422027,1958.242002920537,1187.7304050672474,73.24100429697825,16.432276850656667,94.5257703481232,89.81823223921457,0.07000484607413902,0.0028944786674925263,1.6688005441750409,0.34729771392037234
